coordinates,coordinates.coordinates,coordinates.type,created_at,geo,geo.coordinates,geo.type,id,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,"[-106.5156, 35.11618]",Point,Thu Jan 10 19:20:12 +0000 2019,,"[35.11618, -106.5156]",Point,1083443405966004231,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,"Road construction, right lane closed in #Albuquerque on Juan Tabo Blvd SB from Candelaria Rd to past Indian School Rd #traffic",False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.6793, 35.0591]",Point,Thu Jan 10 19:20:11 +0000 2019,,"[35.0591, -106.6793]",Point,1083443404019810305,"[[[-106.736956, 34.938902], [-106.626779, 34.938902], [-106.626779, 35.084125], [-106.736956, 35.084125]]]",Polygon,[],United States,US,"South Valley, NM",01588ad6021ef7e7,South Valley,city,https://api.twitter.com/1.1/geo/id/01588ad6021ef7e7.json,Closed due to road construction in #Sw on Goff NB north of Quiet Ln #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.5688, 35.05817]",Point,Thu Jan 10 19:20:11 +0000 2019,,"[35.05817, -106.5688]",Point,1083443402929332224,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,Road construction-- right and center lane closed in #Albuquerque on Gibson Blvd EB east of Louisiana Blvd #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-106.5245, 35.12348]",Point,Thu Jan 10 19:20:11 +0000 2019,,"[35.12348, -106.5245]",Point,1083443401683619842,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,"Road construction, right lane closed in #Albuquerque on Comanche Rd EB from Morris St to Juan Tabo Blvd #traffic https://t.co/roJyGryxFq",False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,,,Thu Jan 10 18:38:10 +0000 2019,,,,1083432829139275777,"[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]",Polygon,[],United States,US,"Charlotte, NC",512a8a4a4c4b4be0,Charlotte,city,https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json,"⚠️ROAD CLOSURE⚠️

Park Road (Southbound lanes only) between Selwyn Avenue and Tyvola Road are CLOSED and will re-op… https://t.co/TNZvF9lB8A",False,Fri Feb 27 21:08:31 +0000 2009,False,False,"Charlotte, NC local government. *THE* Queen City. (704) in 140 (sometimes 280). #CLTCC #CLT250 #CLTSZN House rules: https://t.co/eEQOV6fFYQ","[{'expanded_url': 'http://charlottenc.gov/social', 'url': 'https://t.co/eEQOV6fFYQ', 'indices': [116, 139], 'display_url': 'charlottenc.gov/social'}]","[{'expanded_url': 'http://www.charlottenc.gov', 'url': 'https://t.co/vbTO2mtOJH', 'indices': [0, 23], 'display_url': 'charlottenc.gov'}]",11900,False,168896,False,25737,True,True,22190469,22190469,False,False,en,775,"Charlotte, NC",City of Charlotte,False,043304,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/22190469/1545833974,http://pbs.twimg.com/profile_images/1062536453954125824/esS_hWG9_normal.jpg,https://pbs.twimg.com/profile_images/1062536453954125824/esS_hWG9_normal.jpg,0F7D8D,000000,DDEEF6,333333,True,False,CLTgov,11925,,regular,https://t.co/vbTO2mtOJH,,True
,,,Thu Jan 10 18:26:37 +0000 2019,,,,1083429923841343488,"[[[-71.625705, 42.3109818], [-71.475702, 42.3109818], [-71.475702, 42.380659], [-71.625705, 42.380659]]]",Polygon,[],United States,US,"Marlborough, MA",fbe7a12a76a49216,Marlborough,city,https://api.twitter.com/1.1/geo/id/fbe7a12a76a49216.json,"@Marlboro2019 @mhs_class2020  ""Parts of Poirier Dr. may be closed throughout the week of January 14. This road work… https://t.co/88kepoRnj2",False,Thu Aug 29 16:00:30 +0000 2013,False,False,Helping all students realize their full potential thru teachng entrepreneurship and business skills.,[],,986,False,216,False,241,True,False,1710407317,1710407317,False,False,en,1,,belisleMHS,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1710407317/1466091537,http://pbs.twimg.com/profile_images/929153710453936129/jhz3Q4w6_normal.jpg,https://pbs.twimg.com/profile_images/929153710453936129/jhz3Q4w6_normal.jpg,1B95E0,000000,000000,000000,False,False,belisleMHS,1172,,none,,,False
,"[-98.3792, 29.53987]",Point,Thu Jan 10 17:53:57 +0000 2019,,"[29.53987, -98.3792]",Point,1083421703861166082,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,"Road construction, left lane closed in #SanAntonio on I-35 NB at Weidner, stop and go traffic back to Lp 410, delay of 5 mins #traffic",False,Wed Feb 09 23:42:58 +0000 2011,False,False,Total Traffic San Antonio is your up to the minute traffic source! Tweeting real time problems for your commute! #SanAntonio #GoSpursGo #Traffic,[],,43,False,3864,False,101,True,False,249876171,249876171,False,False,en,85,"San Antonio, TX",TTN San Antonio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249876171/1353327997,http://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,https://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficSAT,62572,,none,,,False
,"[-75.37387, 39.85189]",Point,Thu Jan 10 17:52:20 +0000 2019,,"[39.85189, -75.37387]",Point,1083421294857764865,"[[[-75.40809, 39.822204], [-75.343739, 39.822204], [-75.343739, 39.875846], [-75.40809, 39.875846]]]",Polygon,[],United States,US,"Chester, PA",d672a205589796f7,Chester,city,https://api.twitter.com/1.1/geo/id/d672a205589796f7.json,"Road construction, right lane closed in #Chester on I-95 NB between Kerlin St and PA-320, jammed back to US-322, delay of 6 mins #traffic",False,Wed Feb 09 22:44:21 +0000 2011,False,False,"Total Traffic + Weather Network provides accurate & reliable real-time traffic data for broadcast, web, wireless, and navigation consumers.",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'https://t.co/u8Ma9PdKyY', 'indices': [0, 23], 'display_url': 'ttwnetwork.com'}]",1638,False,3067,False,491,True,False,249854777,249854777,False,False,en,161,"Philadelphia, PA",TTWN Philadelphia,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249854777/1518115680,http://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,https://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,0084B4,C0DEED,DDEEF6,333333,False,False,TotalTrafficPHL,143410,,none,https://t.co/u8Ma9PdKyY,,False
,"[-75.39202, 39.84554]",Point,Thu Jan 10 17:31:48 +0000 2019,,"[39.84554, -75.39202]",Point,1083416127450112001,"[[[-75.417933, 39.839119], [-75.384703, 39.839119], [-75.384703, 39.861338], [-75.417933, 39.861338]]]",Polygon,[],United States,US,"Chester Township, PA",f8c1f46c92ecac8d,Chester Township,city,https://api.twitter.com/1.1/geo/id/f8c1f46c92ecac8d.json,"Road construction, right lane closed in #Chester on I-95 NB between US-322 and Kerlin St, jammed back to PA-452, delay of 9 mins #traffic",False,Wed Feb 09 22:44:21 +0000 2011,False,False,"Total Traffic + Weather Network provides accurate & reliable real-time traffic data for broadcast, web, wireless, and navigation consumers.",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'https://t.co/u8Ma9PdKyY', 'indices': [0, 23], 'display_url': 'ttwnetwork.com'}]",1638,False,3067,False,491,True,False,249854777,249854777,False,False,en,161,"Philadelphia, PA",TTWN Philadelphia,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249854777/1518115680,http://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,https://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,0084B4,C0DEED,DDEEF6,333333,False,False,TotalTrafficPHL,143410,,none,https://t.co/u8Ma9PdKyY,,False
,"[-106.3357, 31.67467]",Point,Thu Jan 10 17:17:51 +0000 2019,,"[31.67467, -106.3357]",Point,1083412618499510272,"[[[-106.634874, 31.6206683], [-106.199987, 31.6206683], [-106.199987, 31.966068], [-106.634874, 31.966068]]]",Polygon,[],United States,US,"El Paso, TX",6a0a3474d8c5113c,El Paso,city,https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json,"Road construction, right lane closed in #ElPaso on TX-375 Lp NB between S Zaragoza Rd and Padres Dr #traffic https://t.co/nZ2qPHc0XJ",False,Thu Feb 10 20:42:54 +0000 2011,True,False,,[],,15,False,659,False,455,True,False,250302410,250302410,False,False,en,47,"El Paso, TX",TTN El Paso,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,https://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficELP,64341,,none,,,False
,"[-97.11132, 32.85191]",Point,Thu Jan 10 17:04:59 +0000 2019,,"[32.85191, -97.11132]",Point,1083409377523130368,"[[[-97.1686653, 32.822102], [-97.099752, 32.822102], [-97.099752, 32.8677644], [-97.1686653, 32.8677644]]]",Polygon,[],United States,US,"Bedford, TX",78454026903c03e4,Bedford,city,https://api.twitter.com/1.1/geo/id/78454026903c03e4.json,"Road construction, left lane closed in #Euless on 121 NB at Harwood Rd, stop and go traffic back to Bedford Rd, delay of 4 mins #DFWTraffic",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
,"[-106.4403, 31.85508]",Point,Thu Jan 10 17:04:58 +0000 2019,,"[31.85508, -106.4403]",Point,1083409374759014401,"[[[-106.634874, 31.6206683], [-106.199987, 31.6206683], [-106.199987, 31.966068], [-106.634874, 31.966068]]]",Polygon,[],United States,US,"El Paso, TX",6a0a3474d8c5113c,El Paso,city,https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json,"Road construction, right lane closed in #ElPaso on Gtwy Blvd N NB between Hercules Ave and Hondo Pass Dr #traffic https://t.co/nZ2qPHc0XJ",False,Thu Feb 10 20:42:54 +0000 2011,True,False,,[],,15,False,659,False,455,True,False,250302410,250302410,False,False,en,47,"El Paso, TX",TTN El Paso,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,https://pbs.twimg.com/profile_images/439093302327906304/Dro5zYaU_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficELP,64341,,none,,,False
,"[-75.27986, 40.06937]",Point,Thu Jan 10 16:46:36 +0000 2019,,"[40.06937, -75.27986]",Point,1083404753596542976,"[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]",Polygon,[],United States,US,"Pennsylvania, USA",dd9c503d6c35364b,Pennsylvania,admin,https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json,"Road construction, shoulder closed in #Conshohocken on I-76 WB between Conshohocken Curve and Conshohocken, delay of 2 mins #traffic",False,Wed Feb 09 22:44:21 +0000 2011,False,False,"Total Traffic + Weather Network provides accurate & reliable real-time traffic data for broadcast, web, wireless, and navigation consumers.",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'https://t.co/u8Ma9PdKyY', 'indices': [0, 23], 'display_url': 'ttwnetwork.com'}]",1638,False,3067,False,491,True,False,249854777,249854777,False,False,en,161,"Philadelphia, PA",TTWN Philadelphia,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249854777/1518115680,http://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,https://pbs.twimg.com/profile_images/439098547250556928/VRL3j895_normal.png,0084B4,C0DEED,DDEEF6,333333,False,False,TotalTrafficPHL,143410,,none,https://t.co/u8Ma9PdKyY,,False
,,,Thu Jan 10 16:45:00 +0000 2019,,,,1083404349647347712,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,"The Bill Miller on Fredericksburg Road closed ""due to slow sales and no ability to a drive thru"" https://t.co/qtKKQYCYkD",False,Sat Jan 23 03:43:13 +0000 2010,False,False,The Face of @mySA & Reporter | Undisputed 🌮 queen | UIW Grad | Puro & Proud | Never touch anything with half of your heart | Taco 'bout it: mmendoza@mysa.com,[],"[{'expanded_url': 'http://MySA.com', 'url': 'https://t.co/cc24WfMDqa', 'indices': [0, 23], 'display_url': 'MySA.com'}]",18266,False,12078,False,1915,True,True,107607564,107607564,False,False,en,174,Outside a taco truck in San Antonio,Maddy Skye,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,https://pbs.twimg.com/profile_banners/107607564/1521236932,http://pbs.twimg.com/profile_images/1031744783100899329/SQ-_iM5h_normal.jpg,https://pbs.twimg.com/profile_images/1031744783100899329/SQ-_iM5h_normal.jpg,B40B43,CC3366,E5507E,362720,True,False,MaddySkye,73142,,regular,https://t.co/cc24WfMDqa,,True
,"[-97.50375, 32.729]",Point,Thu Jan 10 16:31:44 +0000 2019,,"[32.729, -97.50375]",Point,1083401012017278976,"[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]",Polygon,[],United States,US,"Fort Worth, TX",42e46bc3663a4b5f,Fort Worth,city,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,"Road construction, right lane closed in #FortWorth on 30 EB at Chapel Crk Blvd, stop and go traffic back to Spur 580, delay of 11 mins",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
,"[-106.5956, 35.10558]",Point,Thu Jan 10 16:16:27 +0000 2019,,"[35.10558, -106.5956]",Point,1083397167056859136,"[[[-106.7916912, 35.0158912], [-106.473745, 35.0158912], [-106.473745, 35.218114], [-106.7916912, 35.218114]]]",Polygon,[],United States,US,"Albuquerque, NM",813a485b26b8dae2,Albuquerque,city,https://api.twitter.com/1.1/geo/id/813a485b26b8dae2.json,Closed due to road construction in #Albuquerque on Cutler Both EB/WB west of Washington St #traffic https://t.co/roJyGryxFq,False,Tue Feb 08 23:44:59 +0000 2011,False,False,See a traffic issue? Call & let us know about it on our traffic tipline 883-8369,[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Albuquerque/', 'url': 'https://t.co/0ksDF2WEvB', 'indices': [0, 23], 'display_url': 'totaltraffic.com/LocalTraffic/A…'}]",26,False,1545,False,226,True,False,249397229,249397229,False,False,en,73,Albuquerque,TTN Albuquerque,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,https://pbs.twimg.com/profile_images/439087501743890432/Em-oMhHz_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficABQ,22351,,none,https://t.co/0ksDF2WEvB,,False
,"[-97.11132, 32.85191]",Point,Thu Jan 10 15:41:58 +0000 2019,,"[32.85191, -97.11132]",Point,1083388488408592384,"[[[-97.1686653, 32.822102], [-97.099752, 32.822102], [-97.099752, 32.8677644], [-97.1686653, 32.8677644]]]",Polygon,[],United States,US,"Bedford, TX",78454026903c03e4,Bedford,city,https://api.twitter.com/1.1/geo/id/78454026903c03e4.json,"Road construction, left lane closed in #Euless on 121 NB at Harwood Rd, stop and go traffic back to 183, delay of 9 mins #DFWTraffic",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
,"[-97.22535, 32.72047]",Point,Thu Jan 10 15:39:15 +0000 2019,,"[32.72047, -97.22535]",Point,1083387805852680192,"[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]",Polygon,[],United States,US,"Fort Worth, TX",42e46bc3663a4b5f,Fort Worth,city,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,"Road construction, right lane closed in #FortWorth on E Lp 820 NB at Ramey Ave, stop and go traffic back to Wilbarger St, delay of 9 mins",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
,"[-97.23154, 32.70818]",Point,Thu Jan 10 15:35:51 +0000 2019,,"[32.70818, -97.23154]",Point,1083386946565611521,"[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]",Polygon,[],United States,US,"Fort Worth, TX",42e46bc3663a4b5f,Fort Worth,city,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,"Road construction, right lane closed in #FortWorth on E Lp 820 NB at Berry St, stop and go traffic back to Wilbarger St, delay of 5 mins",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
,"[-97.50375, 32.729]",Point,Thu Jan 10 15:06:52 +0000 2019,,"[32.729, -97.50375]",Point,1083379654390673408,"[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]",Polygon,[],United States,US,"Fort Worth, TX",42e46bc3663a4b5f,Fort Worth,city,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,"Road construction, right lane closed in #FortWorth on 30 EB at Chapel Crk Blvd, stop and go traffic back to Spur 580, delay of 6 mins",False,Thu May 21 21:15:33 +0000 2009,False,False,Total Traffic Network for Dallas/Fort Worth-Call us to report traffic delays: 214-866-8888,[],"[{'expanded_url': 'http://www.totaltraffic.com/', 'url': 'http://t.co/vThEPeuicN', 'indices': [0, 22], 'display_url': 'totaltraffic.com'}]",191,False,12096,False,372,True,False,41679815,41679815,False,False,en,286,Dallas/Fort Worth,Total Traffic DFW,False,51EDC6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,,http://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,https://pbs.twimg.com/profile_images/439092889390309376/gmZyQ8YO_normal.png,402A17,4A2C1E,60F0D3,42301C,True,False,TotalTrafficDFW,275709,,none,http://t.co/vThEPeuicN,,False
